country,country_label,planetarium_name,google_maps_link,translated_planetarium_name,iso_match_name,iso_alpha_2,iso_alpha_3,official_name
Spain,Spain 15,Planetario de Serón-Almería,"https://www.google.com/maps?q=37.3518104,-2.5199361",,Spain,ES,ESP,Kingdom of Spain
Spain,Spain 16,Planetario del Museo de las Ciencias de Castilla La Mancha,"https://www.google.com/maps?q=40.0770967,-2.1304597",,Spain,ES,ESP,Kingdom of Spain
Sweden,Sweden 1,Planetariet i Lund,"https://www.google.com/maps?q=55.7120367,13.2117663",,Sweden,SE,SWE,Kingdom of Sweden
Switzerland,Switzerland 1,Le Dôme,"https://www.google.com/maps?q=46.2269308,7.3480373",,Switzerland,CH,CHE,Swiss Confederation
Switzerland,Switzerland 2,No-Name,"https://www.google.com/maps?q=47.3322083,7.4859986",,Switzerland,CH,CHE,Swiss Confederation
Switzerland,Switzerland 3,No-Name,"https://www.google.com/maps?q=47.3319384,7.4844025",,Switzerland,CH,CHE,Swiss Confederation
Switzerland,Switzerland 4,Planetarium SIRIUS,"https://www.google.com/maps?q=46.7393206,7.7262037",,Switzerland,CH,CHE,Swiss Confederation
Switzerland,Switzerland 5,Space Eye,"https://www.google.com/maps?q=46.8521206,7.454046",,Switzerland,CH,CHE,Swiss Confederation
Taiwan,Taiwan 1,No-Name,"https://www.google.com/maps?q=24.6887983,121.7666058",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Taiwan,Taiwan 2,No-Name,"https://www.google.com/maps?q=22.9894617,120.1815507",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Taiwan,Taiwan 3,氣象署天文站,"https://www.google.com/maps?q=25.0373589,121.514361",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Taiwan,Taiwan 4,臺北市立天文科學教育館 (臺北市立天文科學教育Hall),"https://www.google.com/maps?q=25.0959779,121.5185417",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Taiwan,Taiwan 5,興大附中天文臺,"https://www.google.com/maps?q=24.1090984,120.682495",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Taiwan,Taiwan 6,達觀樓,"https://www.google.com/maps?q=23.4747814,120.4713854",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Taiwan,Taiwan 7,麗山高中天文臺,"https://www.google.com/maps?q=25.0847969,121.57848",,"Taiwan, Province of China",TW,TWN,"Taiwan, Province of China"
Thailand,Thailand 1,ท้องฟ้าจำลองกรุงเทพ,"https://www.google.com/maps?q=13.7195297,100.5827399",,Thailand,TH,THA,Kingdom of Thailand
Thailand,Thailand 2,ศูนย์การเรียนรู้ องค์การบริหารส่วนจังหวัดเชียงราย,"https://www.google.com/maps?q=19.9297974,99.8628802",,Thailand,TH,THA,Kingdom of Thailand
Thailand,Thailand 3,ศูนย์วิทยาศาสตร์และดาราศาสตร์ องค์การบริหารส่วนจังหวัดชลบุรี,"https://www.google.com/maps?q=13.3385393,100.9553943",,Thailand,TH,THA,Kingdom of Thailand
Thailand,Thailand 4,อาคารท้องฟ้าจำลอง,"https://www.google.com/maps?q=18.8530486,98.9576147",,Thailand,TH,THA,Kingdom of Thailand
Tunesien,Tunesien 1,Planétarium,"https://www.google.com/maps?q=36.8495763,10.1885073",,Tunisia,TN,TUN,Republic of Tunisia
Turkey,Turkey 1,Ali Kuşçu Gökbilim Merkezi,"https://www.google.com/maps?q=39.9254083,32.9172243",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 2,Bahçe SSR Yer Belirleme,"https://www.google.com/maps?q=37.2003931,36.650865",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 3,Bilim Merkezi Planetaryum,"https://www.google.com/maps?q=36.1950071,36.164392",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 4,Cacabey Göevi,"https://www.google.com/maps?q=40.1959286,29.1592684",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 5,No-Name,"https://www.google.com/maps?q=38.4752223,27.0834815",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 6,No-Name,"https://www.google.com/maps?q=37.9862043,32.5935274",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 7,No-Name,"https://www.google.com/maps?q=41.0117128,39.7199849",,Turkey,TR,TUR,Republic of Turkey
Turkey,Turkey 8,Serdivan Planetaryum,"https://www.google.com/maps?q=40.7760628,30.364231",,Turkey,TR,TUR,Republic of Turkey
Türkei,Türkei 1,Bağcılar Belediyesi 8D Sinema Planetaryum,"https://www.google.com/maps?q=41.033108,28.8561654",,Turkey,TR,TUR,Republic of Turkey
USA,USA 1,Pacific Planetarium,"https://www.google.com/maps?q=47.5690985,-122.6272053",,United States,US,USA,United States of America
USA,USA 2,Rudolph Planetarium,"https://www.google.com/maps?q=47.6607942,-122.5772956",,United States,US,USA,United States of America
Ukraine,Ukraine 1,No-Name,"https://www.google.com/maps?q=46.9643147,31.9862284",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 2,No-Name,"https://www.google.com/maps?q=48.462624,35.0588733",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 3,Донецький цифровий планетарій,"https://www.google.com/maps?q=47.9921416,37.8037389",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 4,"Музей-планетарій ""Харків космічний""","https://www.google.com/maps?q=49.9957408,36.2287105",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 5,Планетарій,"https://www.google.com/maps?q=50.4316342,30.516804",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 6,Планетарій,"https://www.google.com/maps?q=49.44724,32.0617302",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 7,Планетарій,"https://www.google.com/maps?q=48.4624968,35.0588948",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 8,Планетарій,"https://www.google.com/maps?q=49.2366061,28.4532826",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 9,Планетарій,"https://www.google.com/maps?q=51.9536957,33.9376218",,Ukraine,UA,UKR,Ukraine
Ukraine,Ukraine 10,Херсонський планетарій,"https://www.google.com/maps?q=46.6303963,32.6094429",,Ukraine,UA,UKR,Ukraine
United Kingdom,United Kingdom 1,Armagh Planetarium,"https://www.google.com/maps?q=54.3520149,-6.6487875",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 2,Chichester Planetarium,"https://www.google.com/maps?q=50.8268365,-0.7782375",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 3,No-Name,"https://www.google.com/maps?q=52.5824547,-0.2394729",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 4,No-Name,"https://www.google.com/maps?q=51.4626557,-3.1684764",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 5,Peter Harrison Planetarium,"https://www.google.com/maps?q=51.4771467,-0.0007443",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 6,Planetarium @Bristol,"https://www.google.com/maps?q=51.4500767,-2.600821",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 7,Sir Patrick Moore Planetarium,"https://www.google.com/maps?q=52.6536426,-1.1322722",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 8,Space Dome,"https://www.google.com/maps?q=53.2390937,-2.3034791",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 9,Stargazing,"https://www.google.com/maps?q=54.9956748,-2.3894426",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United Kingdom,United Kingdom 10,Wynyard Planetarium,"https://www.google.com/maps?q=54.6113268,-1.377306",,United Kingdom,GB,GBR,United Kingdom of Great Britain and Northern Ireland
United States of America,United States of America 1,ASU Planetarium,"https://www.google.com/maps?q=31.4410732,-100.4612846",,United States,US,USA,United States of America
United States of America,United States of America 2,Abrams Planetarium,"https://www.google.com/maps?q=42.7256156,-84.4760425",,United States,US,USA,United States of America
United States of America,United States of America 3,Adler Planetarium,"https://www.google.com/maps?q=41.8663624,-87.6066267",,United States,US,USA,United States of America
United States of America,United States of America 4,Alden Digital Planetarium,"https://www.google.com/maps?q=42.2644899,-71.7667951",,United States,US,USA,United States of America
United States of America,United States of America 5,Alice and Leonard Dreyfuss Planetarium,"https://www.google.com/maps?q=40.7431908,-74.17188",,United States,US,USA,United States of America
United States of America,United States of America 6,Anchorage Museum Planetarium,"https://www.google.com/maps?q=61.2163041,-149.8838237",,United States,US,USA,United States of America
United States of America,United States of America 7,Anderson Hancock Planetarium,"https://www.google.com/maps?q=39.4156365,-81.4502064",,United States,US,USA,United States of America
United States of America,United States of America 8,Arne Slettebak Planetarium,"https://www.google.com/maps?q=40.002673,-83.0132535",,United States,US,USA,United States of America
United States of America,United States of America 9,Arthur Storer Planetarium;Spaceflight America Museum and Science Center,"https://www.google.com/maps?q=38.5524981,-76.5828821",,United States,US,USA,United States of America
United States of America,United States of America 10,Ask Jeeves Planetarium,"https://www.google.com/maps?q=37.8186579,-122.1804698",,United States,US,USA,United States of America
United States of America,United States of America 11,Astronomy,"https://www.google.com/maps?q=33.7855652,-118.2835732",,United States,US,USA,United States of America
United States of America,United States of America 12,BGSU Panetarium,"https://www.google.com/maps?q=41.3799105,-83.6399904",,United States,US,USA,United States of America
United States of America,United States of America 13,BYU-I Planetarium,"https://www.google.com/maps?q=43.8202103,-111.7829579",,United States,US,USA,United States of America
United States of America,United States of America 14,Barlow Planetarium,"https://www.google.com/maps?q=44.2304544,-88.4154272",,United States,US,USA,United States of America
United States of America,United States of America 15,Bays Mountain Planetarium,"https://www.google.com/maps?q=36.508283,-82.611019",,United States,US,USA,United States of America
United States of America,United States of America 16,Bechtel National Planetarium,"https://www.google.com/maps?q=46.2519372,-119.1237962",,United States,US,USA,United States of America
United States of America,United States of America 17,Blythewood,"https://www.google.com/maps?q=30.7310319,-90.4987074",,United States,US,USA,United States of America
United States of America,United States of America 18,Boyd E. Christenberry Planetarium,"https://www.google.com/maps?q=33.4664217,-86.7900095",,United States,US,USA,United States of America
United States of America,United States of America 19,Brazosport Planetarium,"https://www.google.com/maps?q=29.0459958,-95.4060007",,United States,US,USA,United States of America
United States of America,United States of America 20,Buckstaff Planetarium,"https://www.google.com/maps?q=44.0284346,-88.5515674",,United States,US,USA,United States of America
United States of America,United States of America 21,Calusa Nature Center Planetarium,"https://www.google.com/maps?q=26.6160699,-81.812336",,United States,US,USA,United States of America
United States of America,United States of America 22,Campbell County School District Planetarium,"https://www.google.com/maps?q=44.2702275,-105.5189554",,United States,US,USA,United States of America
United States of America,United States of America 23,Charles W. Brown Planetarium,"https://www.google.com/maps?q=40.1999364,-85.4126285",,United States,US,USA,United States of America
United States of America,United States of America 24,Chesapeake Planetarium,"https://www.google.com/maps?q=36.7160362,-76.2507598",,United States,US,USA,United States of America
United States of America,United States of America 25,Chia-yu Li Planetarium,"https://www.google.com/maps?q=35.4388002,-77.4702718",,United States,US,USA,United States of America
United States of America,United States of America 26,Children's Museum of Pittsburgh,"https://www.google.com/maps?q=40.4528611,-80.0063057",,United States,US,USA,United States of America
United States of America,United States of America 27,Christa McAuliffe Planetarium,"https://www.google.com/maps?q=43.2245477,-71.5323986",,United States,US,USA,United States of America
United States of America,United States of America 28,Clark Planetarium,"https://www.google.com/maps?q=38.7304828,-82.9921416",,United States,US,USA,United States of America
United States of America,United States of America 29,Clark Planetarium,"https://www.google.com/maps?q=40.7669378,-111.9029048",,United States,US,USA,United States of America
United States of America,United States of America 30,Clyde Tombaugh Dome Theater & Planetarium,"https://www.google.com/maps?q=32.9201067,-105.923253",,United States,US,USA,United States of America
United States of America,United States of America 31,Coca-Cola Space Science Center,"https://www.google.com/maps?q=32.4598409,-84.9952567",,United States,US,USA,United States of America
United States of America,United States of America 32,Como Planetarium,"https://www.google.com/maps?q=44.9782869,-93.1332515",,United States,US,USA,United States of America
United States of America,United States of America 33,David M. Brown Planetarium,"https://www.google.com/maps?q=38.8884719,-77.1087413",,United States,US,USA,United States of America
United States of America,United States of America 34,Davis Planetarium,"https://www.google.com/maps?q=39.281201,-76.612131",,United States,US,USA,United States of America
United States of America,United States of America 35,Delta College Planetarium,"https://www.google.com/maps?q=43.5977578,-83.8895845",,United States,US,USA,United States of America
United States of America,United States of America 36,Detwiler Planetarium,"https://www.google.com/maps?q=41.2466098,-77.0013871",,United States,US,USA,United States of America
United States of America,United States of America 37,Dome Planetarium,"https://www.google.com/maps?q=40.689576,-89.5893013",,United States,US,USA,United States of America
United States of America,United States of America 38,Donald Bianchi Planetarium,"https://www.google.com/maps?q=34.2390603,-118.5284666",,United States,US,USA,United States of America
United States of America,United States of America 39,DuPont Planetarium,"https://www.google.com/maps?q=33.5751344,-81.7699494",,United States,US,USA,United States of America
United States of America,United States of America 40,EOS Planetarium,"https://www.google.com/maps?q=47.6760314,-117.462432",,United States,US,USA,United States of America
United States of America,United States of America 41,East Kentucky Science Center,"https://www.google.com/maps?q=37.6854531,-82.7789323",,United States,US,USA,United States of America
United States of America,United States of America 42,Edgewood Middle School Planetarium,"https://www.google.com/maps?q=39.4224448,-76.2887497",,United States,US,USA,United States of America
United States of America,United States of America 43,Einstein Planetarium,"https://www.google.com/maps?q=38.8883458,-77.0201927",,United States,US,USA,United States of America
United States of America,United States of America 44,Elizabeth City State University - Khan Planetarium,"https://www.google.com/maps?q=36.2793494,-76.2138356",,United States,US,USA,United States of America
United States of America,United States of America 45,Felmley Planetarium,"https://www.google.com/maps?q=40.5102232,-88.9898774",,United States,US,USA,United States of America
United States of America,United States of America 46,Fernbank Science Center,"https://www.google.com/maps?q=33.7786904,-84.3180916",,United States,US,USA,United States of America
United States of America,United States of America 47,Fiske Planetarium,"https://www.google.com/maps?q=40.0035956,-105.263492",,United States,US,USA,United States of America
United States of America,United States of America 48,Fleischmann Planetarium,"https://www.google.com/maps?q=39.5458896,-119.8194109",,United States,US,USA,United States of America
United States of America,United States of America 49,Fogg Planetarium,"https://www.google.com/maps?q=30.4405294,-84.2833458",,United States,US,USA,United States of America
United States of America,United States of America 50,Francis M. Malcome Institute Planetarium,"https://www.google.com/maps?q=46.6847494,-67.8748518",,United States,US,USA,United States of America
United States of America,United States of America 51,Frost Planetarium,"https://www.google.com/maps?q=25.785381,-80.1883188",,United States,US,USA,United States of America
United States of America,United States of America 52,Gengras Planetarium,"https://www.google.com/maps?q=41.761775,-72.7370522",,United States,US,USA,United States of America
United States of America,United States of America 53,Gustafson Planetarium,"https://www.google.com/maps?q=41.5127321,-73.8677347",,United States,US,USA,United States of America
United States of America,United States of America 54,H.E.B. Planetarium,"https://www.google.com/maps?q=26.3065237,-98.1719217",,United States,US,USA,United States of America
United States of America,United States of America 55,Hardin Planetarium,"https://www.google.com/maps?q=36.9864734,-86.4495768",,United States,US,USA,United States of America
United States of America,United States of America 56,Harold E. Newhard Planetarium,"https://www.google.com/maps?q=41.0542906,-83.6525648",,United States,US,USA,United States of America
United States of America,United States of America 57,Hayden Planetarium,"https://www.google.com/maps?q=42.3667653,-71.0702204",,United States,US,USA,United States of America
United States of America,United States of America 58,Hayden Planetarium,"https://www.google.com/maps?q=40.7813974,-73.9733215",,United States,US,USA,United States of America
United States of America,United States of America 59,Health and Science Museum,"https://www.google.com/maps?q=35.2601317,-77.585196",,United States,US,USA,United States of America
United States of America,United States of America 60,Heitkamp Planetarium,"https://www.google.com/maps?q=42.5038177,-90.6810553",,United States,US,USA,United States of America
United States of America,United States of America 61,Henry Hudson Panetarium,"https://www.google.com/maps?q=42.6543929,-73.7479623",,United States,US,USA,United States of America
United States of America,United States of America 62,Henson Planetarium,"https://www.google.com/maps?q=38.3455387,-75.6057924",,United States,US,USA,United States of America
United States of America,United States of America 63,Heritage Planetarium,"https://www.google.com/maps?q=35.7629458,-83.8620461",,United States,US,USA,United States of America
United States of America,United States of America 64,Hooper Planetarium,"https://www.google.com/maps?q=34.8399481,-82.3090453",,United States,US,USA,United States of America
United States of America,United States of America 65,Hurst Planetarium,"https://www.google.com/maps?q=42.2146398,-84.4161958",,United States,US,USA,United States of America
United States of America,United States of America 66,Imiloa Astronomy Center,"https://www.google.com/maps?q=19.7008162,-155.0888882",,United States,US,USA,United States of America
United States of America,United States of America 67,James E. Bertelsmeyer Planetarium,"https://www.google.com/maps?q=36.2071664,-95.8962756",,United States,US,USA,United States of America
United States of America,United States of America 68,James S. McDonnell Planetarium,"https://www.google.com/maps?q=38.6312578,-90.2708809",,United States,US,USA,United States of America
United States of America,United States of America 69,Jhamandas Watumull Planetarium,"https://www.google.com/maps?q=21.3328656,-157.8705566",,United States,US,USA,United States of America
United States of America,United States of America 70,Jim and Linda Lee Planetarium,"https://www.google.com/maps?q=34.6156536,-112.4507773",,United States,US,USA,United States of America
United States of America,United States of America 71,John C Wells Planetarium,"https://www.google.com/maps?q=38.4399109,-78.8732779",,United States,US,USA,United States of America
United States of America,United States of America 72,John Deere Planetarium,"https://www.google.com/maps?q=41.5027865,-90.5485025",,United States,US,USA,United States of America
United States of America,United States of America 73,John R. Kirk Planetarium,"https://www.google.com/maps?q=41.7425228,-74.08352",,United States,US,USA,United States of America
United States of America,United States of America 74,Joseph M. Bryan Jr. Auditorium,"https://www.google.com/maps?q=36.095474,-79.8899375",,United States,US,USA,United States of America
United States of America,United States of America 75,Kika Silva Planetarium,"https://www.google.com/maps?q=29.6818991,-82.4330552",,United States,US,USA,United States of America
United States of America,United States of America 76,Lamar Bruni Vergara Planetarium,"https://www.google.com/maps?q=27.5723275,-99.4339692",,United States,US,USA,United States of America
United States of America,United States of America 77,Lawrence Planetarium,"https://www.google.com/maps?q=37.8788503,-122.2466691",,United States,US,USA,United States of America
United States of America,United States of America 78,Longo Planetarium,"https://www.google.com/maps?q=40.8581524,-74.5792699",,United States,US,USA,United States of America
United States of America,United States of America 79,Longway Planetarium,"https://www.google.com/maps?q=43.0227578,-83.6763043",,United States,US,USA,United States of America
United States of America,United States of America 80,Love's Planetarium,"https://www.google.com/maps?q=35.5236868,-97.4738888",,United States,US,USA,United States of America
United States of America,United States of America 81,Lueninghoener Planetarium,"https://www.google.com/maps?q=41.436596,-96.489166",,United States,US,USA,United States of America
United States of America,United States of America 82,Lyman Spitzer Jr. Planetarium,"https://www.google.com/maps?q=44.4202348,-72.0199091",,United States,US,USA,United States of America
United States of America,United States of America 83,MCC Planetarium,"https://www.google.com/maps?q=33.3895689,-111.8736297",,United States,US,USA,United States of America
United States of America,United States of America 84,Manfred Olsen Planetarium,"https://www.google.com/maps?q=43.075459,-87.8858962",,United States,US,USA,United States of America
United States of America,United States of America 85,Marshall W. Alworth Planetarium,"https://www.google.com/maps?q=46.8161223,-92.0871729",,United States,US,USA,United States of America
United States of America,United States of America 86,McKeldin Planetarium,"https://www.google.com/maps?q=38.9823899,-76.4927094",,United States,US,USA,United States of America
United States of America,United States of America 87,Mcdonald Funeral Home,"https://www.google.com/maps?q=30.5266863,-89.685111",,United States,US,USA,United States of America
United States of America,United States of America 88,Moody Planetarium,"https://www.google.com/maps?q=33.5910948,-101.8854026",,United States,US,USA,United States of America
United States of America,United States of America 89,Morgan Jones Planetarium,"https://www.google.com/maps?q=32.4571508,-99.7582709",,United States,US,USA,United States of America
United States of America,United States of America 90,Morrison Planetarium,"https://www.google.com/maps?q=37.7700378,-122.465837",,United States,US,USA,United States of America
United States of America,United States of America 91,Mt. SAC - Randall Planetarium,"https://www.google.com/maps?q=34.0474598,-117.8432136",,United States,US,USA,United States of America
United States of America,United States of America 92,Murry J Frank Planetarium,"https://www.google.com/maps?q=30.0877737,-94.1375049",,United States,US,USA,United States of America
United States of America,United States of America 93,Museum of Natural History Planetarium,"https://www.google.com/maps?q=41.7870339,-71.4131813",,United States,US,USA,United States of America
United States of America,United States of America 94,Neag Planetarium,"https://www.google.com/maps?q=40.3279505,-75.9528778",,United States,US,USA,United States of America
United States of America,United States of America 95,New Jersey State Planetarium,"https://www.google.com/maps?q=40.2205869,-74.7729299",,United States,US,USA,United States of America
United States of America,United States of America 96,New Mexico Museum of Space History,"https://www.google.com/maps?q=32.9212283,-105.9209315",,United States,US,USA,United States of America
United States of America,United States of America 97,No-Name,"https://www.google.com/maps?q=41.1454927,-81.34261",,United States,US,USA,United States of America
United States of America,United States of America 98,No-Name,"https://www.google.com/maps?q=31.2906619,-85.3694176",,United States,US,USA,United States of America
United States of America,United States of America 99,No-Name,"https://www.google.com/maps?q=42.3050705,-89.1373208",,United States,US,USA,United States of America
United States of America,United States of America 100,No-Name,"https://www.google.com/maps?q=32.0774145,-96.4970049",,United States,US,USA,United States of America
United States of America,United States of America 101,No-Name,"https://www.google.com/maps?q=30.4726005,-87.2349853",,United States,US,USA,United States of America
United States of America,United States of America 102,No-Name,"https://www.google.com/maps?q=36.8491255,-76.0371903",,United States,US,USA,United States of America
United States of America,United States of America 103,No-Name,"https://www.google.com/maps?q=32.5262444,-92.6508834",,United States,US,USA,United States of America
United States of America,United States of America 104,No-Name,"https://www.google.com/maps?q=43.4549662,-76.5384221",,United States,US,USA,United States of America
United States of America,United States of America 105,No-Name,"https://www.google.com/maps?q=44.7974473,-91.4995751",,United States,US,USA,United States of America
United States of America,United States of America 106,No-Name,"https://www.google.com/maps?q=46.9191339,-98.0020575",,United States,US,USA,United States of America
United States of America,United States of America 107,No-Name,"https://www.google.com/maps?q=47.0024277,-120.5404766",,United States,US,USA,United States of America
United States of America,United States of America 108,No-Name,"https://www.google.com/maps?q=35.8022083,-83.574916",,United States,US,USA,United States of America
United States of America,United States of America 109,No-Name,"https://www.google.com/maps?q=36.5326157,-87.351148",,United States,US,USA,United States of America
United States of America,United States of America 110,No-Name,"https://www.google.com/maps?q=34.5729732,-118.0935195",,United States,US,USA,United States of America
United States of America,United States of America 111,No-Name,"https://www.google.com/maps?q=43.1627963,-73.0770645",,United States,US,USA,United States of America
United States of America,United States of America 112,No-Name,"https://www.google.com/maps?q=42.0457562,-87.7007363",,United States,US,USA,United States of America
United States of America,United States of America 113,No-Name,"https://www.google.com/maps?q=38.4551819,-122.7228626",,United States,US,USA,United States of America
United States of America,United States of America 114,No-Name,"https://www.google.com/maps?q=39.2784053,-75.5815192",,United States,US,USA,United States of America
United States of America,United States of America 115,No-Name,"https://www.google.com/maps?q=42.3580855,-83.0620372",,United States,US,USA,United States of America
United States of America,United States of America 116,No-Name,"https://www.google.com/maps?q=35.097815,-106.6660435",,United States,US,USA,United States of America
United States of America,United States of America 117,No-Name,"https://www.google.com/maps?q=36.1463718,-86.7759899",,United States,US,USA,United States of America
United States of America,United States of America 118,No-Name,"https://www.google.com/maps?q=44.0564397,-123.0729556",,United States,US,USA,United States of America
United States of America,United States of America 119,No-Name,"https://www.google.com/maps?q=38.560495,-121.4212717",,United States,US,USA,United States of America
United States of America,United States of America 120,No-Name,"https://www.google.com/maps?q=41.8112918,-72.2530417",,United States,US,USA,United States of America
United States of America,United States of America 121,No-Name,"https://www.google.com/maps?q=42.860139,-106.3331797",,United States,US,USA,United States of America
United States of America,United States of America 122,No-Name,"https://www.google.com/maps?q=30.3321964,-95.8606784",,United States,US,USA,United States of America
United States of America,United States of America 123,OMSI Planetarium,"https://www.google.com/maps?q=45.5088197,-122.666236",,United States,US,USA,United States of America
United States of America,United States of America 124,Orange Coast College Planetarium,"https://www.google.com/maps?q=33.6696858,-117.9126586",,United States,US,USA,United States of America
United States of America,United States of America 125,Paulucci Space Theatre,"https://www.google.com/maps?q=47.4234832,-92.9229095",,United States,US,USA,United States of America
United States of America,United States of America 126,Pittsylvania County Schools Planetarium,"https://www.google.com/maps?q=36.8265339,-79.3963273",,United States,US,USA,United States of America
United States of America,United States of America 127,Planetarium,"https://www.google.com/maps?q=33.2418724,-95.9095018",,United States,US,USA,United States of America
United States of America,United States of America 128,Planetarium,"https://www.google.com/maps?q=33.8864888,-118.3290471",,United States,US,USA,United States of America
United States of America,United States of America 129,Planetarium,"https://www.google.com/maps?q=32.8951144,-96.9169623",,United States,US,USA,United States of America
United States of America,United States of America 130,Planetarium,"https://www.google.com/maps?q=34.0873301,-117.3113546",,United States,US,USA,United States of America
United States of America,United States of America 131,Planetarium (PL),"https://www.google.com/maps?q=37.9677971,-122.0734316",,United States,US,USA,United States of America
United States of America,United States of America 132,Planetarium/West Classrooms,"https://www.google.com/maps?q=36.7705394,-108.1701598",,United States,US,USA,United States of America
United States of America,United States of America 133,Plantarium and Aquarium,"https://www.google.com/maps?q=35.7366174,-81.3350635",,United States,US,USA,United States of America
United States of America,United States of America 134,Rauch Planetarium,"https://www.google.com/maps?q=38.2187766,-85.7591992",,United States,US,USA,United States of America
United States of America,United States of America 135,Robert H Johnson Planetarium,"https://www.google.com/maps?q=39.7183294,-105.1082835",,United States,US,USA,United States of America
United States of America,United States of America 136,Robert J. Novins Planetarium (PLAN),"https://www.google.com/maps?q=40.0087863,-74.1654344",,United States,US,USA,United States of America
United States of America,United States of America 137,Robert K. Wickware Planetarium,"https://www.google.com/maps?q=41.7204083,-72.2175781",,United States,US,USA,United States of America
United States of America,United States of America 138,Robison Planetarium,"https://www.google.com/maps?q=34.6281453,-79.0593978",,United States,US,USA,United States of America
United States of America,United States of America 139,Rosicrucian Planetarium,"https://www.google.com/maps?q=37.3337324,-121.9233614",,United States,US,USA,United States of America
United States of America,United States of America 140,Roth Planetarium,"https://www.google.com/maps?q=39.7278916,-121.8469903",,United States,US,USA,United States of America
United States of America,United States of America 141,Royden G. Derrick Planetarium,"https://www.google.com/maps?q=40.2471559,-111.6498571",,United States,US,USA,United States of America
United States of America,United States of America 142,Russell Planetarium,"https://www.google.com/maps?q=32.7626616,-96.635887",,United States,US,USA,United States of America
United States of America,United States of America 143,SCPL Planetarium & Maker Lab,"https://www.google.com/maps?q=34.9486382,-81.9309151",,United States,US,USA,United States of America
United States of America,United States of America 144,SFCC Planetarium,"https://www.google.com/maps?q=35.6055724,-105.9994362",,United States,US,USA,United States of America
United States of America,United States of America 145,Salisbury University Richard A. Henson School of Science & Technology Planetarium,"https://www.google.com/maps?q=38.3453872,-75.6058631",,United States,US,USA,United States of America
United States of America,United States of America 146,Samuel Oschin Planetarium,"https://www.google.com/maps?q=34.118115,-118.3003754",,United States,US,USA,United States of America
United States of America,United States of America 147,Sanford Planetarium,"https://www.google.com/maps?q=42.7503225,-95.5504674",,United States,US,USA,United States of America
United States of America,United States of America 148,"Santa Monica College Planetarium (2nd floor, Drescher Hall)","https://www.google.com/maps?q=34.01749,-118.471783",,United States,US,USA,United States of America
United States of America,United States of America 149,Schreder Planetarium,"https://www.google.com/maps?q=40.5798265,-122.4011762",,United States,US,USA,United States of America
United States of America,United States of America 150,Science Center Planetarium,"https://www.google.com/maps?q=36.5843099,-79.3850188",,United States,US,USA,United States of America
United States of America,United States of America 151,Seminole State College Planetarium,"https://www.google.com/maps?q=28.7450761,-81.3023666",,United States,US,USA,United States of America
United States of America,United States of America 152,Seymour Planetarium,"https://www.google.com/maps?q=42.1043053,-72.5859376",,United States,US,USA,United States of America
United States of America,United States of America 153,Shiras Planetarium,"https://www.google.com/maps?q=46.5551954,-87.4136717",,United States,US,USA,United States of America
United States of America,United States of America 154,Spanel Planetarium,"https://www.google.com/maps?q=48.7372545,-122.4860781",,United States,US,USA,United States of America
United States of America,United States of America 155,Stargazer Planetarium,"https://www.google.com/maps?q=39.0860071,-84.7831366",,United States,US,USA,United States of America
United States of America,United States of America 156,Steele Reese Education Center,"https://www.google.com/maps?q=42.9021568,-115.6903674",,United States,US,USA,United States of America
